@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute outputs-1 {0,1,2,3,4,5}
@attribute outputs-2 {0,1,2,3,4,5}

@data
3621,'2016/11/03 14:25:57:977',70,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,77.093414,-66.387177,-61.213272,65.25737,-57.425941,59.703033,55.178467,-41.220215,-130.851273,58.175323,-40.029961,-29.354858,82.262527,-66.545349,-11.43721,96.214615,-45.659454,-25.048782,?,1
3622,'2016/11/03 14:25:58:028',70,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,76.966644,-66.021736,-62.872345,64.996902,-58.219635,58.57428,54.56575,-41.537231,-130.756332,57.71579,-40.116432,-29.407684,82.091461,-66.599136,-12.693207,95.816208,-45.534004,-25.441528,?,1
3623,'2016/11/03 14:25:58:077',70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,1
3624,'2016/11/03 14:25:58:128',70,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,77.337296,-65.340813,-63.977982,65.0448,-59.991776,58.293091,53.450668,-41.471802,-128.757263,56.760529,-40.676216,-27.456375,82.458725,-66.643692,-12.530884,95.112198,-45.004883,-24.151886,?,1
3625,'2016/11/03 14:26:00:177',71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,1
3626,'2016/11/03 14:26:00:229',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,65.442734,-56.970848,-78.665863,50.892105,-62.436737,44.349655,36.995575,-38.785156,-131.884979,36.398285,-38.967598,-29.799271,72.758362,-55.856857,-13.982788,74.377426,-34.092003,-20.105377,?,1
3627,'2016/11/03 14:26:00:276',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,65.152298,-57.241852,-78.638763,50.695389,-62.563377,44.474899,36.817596,-39.00042,-131.749847,36.355133,-39.037155,-29.670227,72.607452,-55.93811,-13.599457,74.399139,-34.399918,-20.210571,?,1
3628,'2016/11/03 14:26:00:329',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,64.958069,-57.53952,-78.269989,50.712189,-62.479965,45.065277,36.649567,-39.377716,-131.444748,36.41124,-39.070648,-29.374084,72.600815,-55.931396,-13.002274,74.514664,-34.602409,-20.345306,?,1
3629,'2016/11/03 14:26:00:377',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,64.932831,-57.727219,-78.07196,50.884247,-62.420425,45.431732,36.566818,-39.636925,-131.269775,36.512787,-39.126251,-29.207474,72.726868,-55.870079,-12.67865,74.644485,-34.703354,-20.525726,?,1
3630,'2016/11/03 14:26:00:429',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,65.294861,-57.5476,-78.748489,51.196671,-62.399796,44.692505,36.760956,-39.759941,-131.962006,36.608444,-39.171196,-29.916229,73.020035,-55.617477,-13.340118,74.679855,-34.488686,-21.09761,?,1
3631,'2016/11/03 14:26:00:477',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,65.339615,-57.643616,-78.582718,51.146255,-62.469193,44.824265,36.879456,-40.008614,-131.854492,36.661835,-39.224052,-29.832336,73.026413,-55.681763,-13.251801,74.740021,-34.598549,-20.922485,?,1
3632,'2016/11/03 14:26:00:529',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,65.407211,-57.844772,-77.973671,51.234741,-62.654999,45.45134,36.976181,-40.265015,-131.186218,36.791809,-39.381561,-29.176178,73.124786,-55.852028,-12.66507,74.886597,-34.822029,-20.321625,?,1
3633,'2016/11/03 14:26:00:576',71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,1
3634,'2016/11/03 14:26:00:629',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,65.526932,-57.760437,-76.755142,51.469833,-62.78006,46.672089,36.709305,-40.702858,-129.882599,36.54071,-39.658356,-27.890869,73.205322,-55.661163,-11.64711,74.541504,-34.651314,-19.067413,?,1
3635,'2016/11/03 14:26:00:677',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,65.235077,-57.778267,-76.513161,51.417648,-62.966026,46.979599,36.162216,-40.88224,-129.357971,36.157578,-39.870689,-27.361115,72.991623,-55.686768,-11.542023,74.125473,-34.665321,-18.764618,?,1
3636,'2016/11/03 14:26:00:728',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,64.275284,-57.931091,-76.276871,51.191208,-62.956657,47.599426,34.806549,-41.203362,-128.598953,35.418076,-40.00811,-26.616852,72.396347,-55.729538,-11.562714,73.415146,-34.713097,-19.005005,?,1
3637,'2016/11/03 14:26:00:777',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,63.145584,-58.195602,-76.354378,50.980225,-62.928307,47.996765,33.243042,-41.594467,-128.039978,34.663925,-40.14975,-26.100983,71.7444,-55.847023,-11.93808,72.715515,-34.848625,-19.764404,?,1
3638,'2016/11/03 14:26:00:829',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,62.609344,-58.266785,-76.04081,50.937866,-63.079376,48.488449,32.266541,-41.815521,-127.286133,34.122253,-40.396187,-25.350342,71.411392,-55.875702,-11.76651,72.140594,-34.867699,-19.587357,?,1
3639,'2016/11/03 14:26:00:877',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,62.437637,-58.328323,-75.945206,50.909332,-63.081062,48.658112,31.935867,-41.88768,-127.14167,33.969101,-40.460518,-25.198257,71.302231,-55.899742,-11.742035,71.983444,-34.887077,-19.636383,?,1
3640,'2016/11/03 14:26:00:929',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,62.339539,-58.376144,-75.883484,50.860855,-63.046013,48.763123,31.710327,-41.907379,-127.148445,33.859268,-40.496391,-25.188477,71.219559,-55.904961,-11.733063,71.867432,-34.885727,-19.71698,?,1
3641,'2016/11/03 14:26:00:977',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,62.253616,-58.445892,-75.868568,50.805679,-63.009323,48.81958,31.534271,-41.93399,-127.213501,33.790283,-40.519012,-25.24707,71.14772,-55.938164,-11.759583,71.802032,-34.911568,-19.856018,?,1
3642,'2016/11/03 14:26:01:027',71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,1
3643,'2016/11/03 14:26:01:077',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,62.172897,-58.541374,-75.828369,50.681137,-62.937828,48.888214,31.313065,-41.839836,-127.38459,33.716492,-40.528259,-25.400833,71.047913,-55.97525,-11.731079,71.73494,-34.946068,-20.02124,?,1
3644,'2016/11/03 14:26:01:128',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,62.165329,-58.578651,-75.828468,50.66481,-62.904549,48.903717,31.1884,-41.687302,-127.464249,33.714706,-40.529846,-25.473846,71.036377,-55.985535,-11.733826,71.736237,-34.957565,-20.112396,?,1
3645,'2016/11/03 14:26:01:176',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,62.150482,-58.609283,-75.820084,50.637344,-62.874107,48.923553,31.09111,-41.478554,-127.515717,33.721878,-40.516113,-25.522705,71.025192,-55.998833,-11.684891,71.751434,-34.974388,-20.174011,?,1
3646,'2016/11/03 14:26:01:229',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,62.111298,-58.645287,-75.812759,50.577286,-62.859871,48.936203,31.008041,-41.313599,-127.562416,33.710434,-40.505844,-25.564636,70.992386,-56.015755,-11.577179,71.750168,-35.005318,-20.215698,?,1
3647,'2016/11/03 14:26:01:277',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,61.975677,-58.711021,-75.865601,50.43692,-62.878326,48.894012,30.839279,-41.052719,-127.627502,33.655502,-40.494095,-25.622925,70.890839,-56.051941,-11.449585,71.719055,-35.087639,-20.300446,?,1
3648,'2016/11/03 14:26:01:329',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,61.735931,-58.786079,-75.779274,50.205673,-62.86039,49.006577,30.603882,-41.018875,-127.5961,33.469162,-40.496361,-25.595657,70.68483,-56.050163,-11.226105,71.547577,-35.144646,-20.324585,?,1
3649,'2016/11/03 14:26:01:376',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,61.399643,-58.859619,-75.737823,49.890701,-62.833107,49.080414,30.269028,-40.935127,-127.582291,33.219498,-40.474678,-25.594864,70.386963,-56.083679,-11.153168,71.320755,-35.209137,-20.397354,?,1
3650,'2016/11/03 14:26:01:428',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,61.071014,-58.874908,-75.890518,49.512268,-62.911659,48.89505,30.00058,-40.837784,-127.679367,32.936859,-40.469337,-25.690369,70.064957,-56.119766,-11.194427,71.054367,-35.282951,-20.424332,?,1
3651,'2016/11/03 14:26:01:477',71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,1
3652,'2016/11/03 14:26:01:528',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,60.678207,-58.881996,-76.012573,49.135361,-62.989052,48.764374,29.65358,-40.656845,-127.634071,32.664413,-40.425964,-25.658478,69.728455,-56.147423,-11.191223,70.813339,-35.373894,-20.416168,?,1
3653,'2016/11/03 14:26:01:576',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,60.508667,-58.885963,-75.896683,49.007523,-62.914627,48.91539,29.492752,-40.611702,-127.513199,32.570694,-40.357765,-25.552383,69.603455,-56.105392,-10.967163,70.737,-35.370377,-20.39856,?,1
3654,'2016/11/03 14:26:01:629',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,60.30896,-58.914719,-75.735535,48.873062,-62.787437,49.137497,29.319473,-40.615852,-127.397339,32.474777,-40.270805,-25.452271,69.459061,-56.073517,-10.78627,70.663757,-35.365639,-20.440872,?,1
3655,'2016/11/03 14:26:01:679',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,60.145935,-58.949501,-75.617134,48.791458,-62.676819,49.319183,29.15036,-40.656097,-127.314575,32.389984,-40.216064,-25.38739,69.358505,-56.022743,-10.57016,70.593857,-35.357521,-20.53006,?,1
3656,'2016/11/03 14:26:01:726',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,60.030975,-58.968842,-75.543396,48.736832,-62.617943,49.432953,28.993286,-40.644814,-127.236824,32.317978,-40.191055,-25.329987,69.283157,-55.990044,-10.416443,70.529129,-35.351715,-20.576752,?,1
3657,'2016/11/03 14:26:01:776',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,59.875488,-58.970863,-75.442215,48.633713,-62.522507,49.574509,28.770401,-40.528091,-127.149826,32.212158,-40.134399,-25.268555,69.166824,-55.932175,-10.242645,70.432602,-35.324654,-20.615479,?,1
3658,'2016/11/03 14:26:01:829',71,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,59.757614,-58.912239,-75.314697,48.526138,-62.412209,49.716949,28.564362,-40.367615,-127.057808,32.082153,-40.065689,-25.193878,69.050995,-55.838547,-10.119629,70.299332,-35.236908,-20.568436,?,1
3659,'2016/11/03 14:26:01:876',71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,1
3660,'2016/11/03 14:27:01:902',72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,4
3661,'2016/11/03 14:27:01:954',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,26.677872,-47.976746,14.321228,50.738098,-20.022263,96.729187,28.036163,-41.305145,46.390366,25.514435,-15.882034,10.059021,50.887604,-41.872124,26.433075,61.533798,-23.641769,-10.940552,?,4
3662,'2016/11/03 14:27:02:037',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,26.924515,-48.198647,14.713974,50.474426,-20.036148,97.056152,28.568298,-41.407143,47.952911,25.326324,-16.347275,10.149536,50.909622,-42.16732,26.296265,61.502487,-23.813599,-10.476501,?,4
3663,'2016/11/03 14:27:02:087',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,26.690659,-47.943558,14.064575,50.297485,-20.314209,97.613281,28.53212,-41.493484,47.802979,25.274429,-16.310501,10.654907,50.867783,-42.166222,26.150146,61.500381,-23.642159,-9.949432,?,4
3664,'2016/11/03 14:27:02:135',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,26.159943,-48.183319,15.092987,50.062302,-20.068878,97.233429,28.21875,-41.627274,48.794434,24.679001,-16.706802,10.518555,50.465225,-42.384361,26.742615,60.862946,-24.0588,-10.341125,?,4
3665,'2016/11/03 14:27:02:187',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,25.874298,-48.097115,14.643967,49.620499,-20.367424,97.981812,27.509048,-41.840576,48.265854,24.445343,-16.675537,11.108871,50.023071,-42.517159,26.711517,60.642075,-24.060562,-9.574463,?,4
3666,'2016/11/03 14:27:02:235',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,25.332367,-47.909805,14.981995,49.087631,-20.25959,98.505341,26.96463,-41.747849,48.797455,23.919708,-16.587753,11.617599,49.477692,-42.445694,27.145813,60.118591,-23.976219,-9.041153,?,4
3667,'2016/11/03 14:27:02:287',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,24.67926,-48.0438,16.937073,48.939011,-19.577171,97.931763,26.811218,-41.417061,50.482971,23.311874,-16.69873,11.393112,49.036331,-42.37896,27.828918,59.432281,-24.181641,-9.595352,?,4
3668,'2016/11/03 14:27:02:335',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,24.112076,-48.125893,17.958359,48.782654,-19.275902,97.566162,26.501663,-41.283203,51.114975,22.818451,-16.724518,11.375183,48.611847,-42.344887,28.014679,58.860474,-24.274567,-10.001862,?,4
3669,'2016/11/03 14:27:02:387',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,23.685547,-48.061508,18.528076,48.401901,-19.125565,97.96051,25.999268,-41.171005,51.293686,22.537384,-16.583527,11.64238,48.223267,-42.251045,28.449829,58.578857,-24.21228,-9.539185,?,4
3670,'2016/11/03 14:27:02:434',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,23.379089,-47.804703,18.645111,48.310043,-19.231819,98.884216,25.753235,-41.102249,51.318039,22.396088,-16.26828,12.723816,48.063202,-42.034172,28.543488,58.419113,-23.811317,-8.804214,?,4
3671,'2016/11/03 14:27:02:486',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,23.102982,-47.778099,19.267212,48.288528,-18.956505,98.628601,25.227249,-41.223091,50.495758,22.338776,-16.254654,12.452026,47.996277,-41.983803,28.747437,58.350113,-23.871284,-8.973297,?,4
3672,'2016/11/03 14:27:02:537',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,23.119064,-47.921005,19.999725,48.119415,-18.685181,98.312866,24.471252,-41.441109,49.660492,22.164169,-16.380188,12.061264,47.785095,-42.054161,29.1884,58.163971,-24.125443,-9.115738,?,4
3673,'2016/11/03 14:27:02:585',72,65.144272,-148.205933,-116.533493,64.149887,-111.39328,-30.563492,77.280106,-122.904472,-96.468475,97.267426,-136.972595,-63.057632,130.263824,-116.121948,-143.308533,115.735229,-110.81279,-62.93866,23.22113,-48.121452,20.337204,47.911804,-18.841972,98.726532,24.171417,-41.610565,49.656097,22.175385,-16.510406,12.206345,47.634491,-42.24897,29.644699,58.191162,-24.359764,-8.58107,?,4
